name,source_id,ref_dmin_pc,our_dmin_pc,ref_lo_pc,ref_hi_pc,our_lo_pc,our_hi_pc,d_ratio,ref_tmin_kyr,our_tmin_kyr,mc_censored,grade,sys_dmin_pc,window_limited,catalog
HIP 64550,6088054505011960832,7.5557,7.5467,7.5055,7.6104,7.53236,7.56445,0.999,-378.4,-378.8,0.0,A,0.00064,False,BJ2018
Gaia DR3 6094610824130865792,6094610824130865792,9.9882,10.099,9.7011,10.2931,10.0225,10.16443,1.011,-2582.2,-2592.0,0.0,A,0.03168,False,BJ2018
2MASS J13591045-4537012,6095589041579684224,7.7767,6.6439,7.0203,8.6438,6.51111,6.79239,0.854,-2770.3,-2906.4,0.0,A,0.29046,False,BJ2018
2MASS J13374694-4102062,6112978887421216384,7.874,7.4688,7.0061,8.9672,7.15769,7.71098,0.949,2238.0,2146.5,0.0,A,0.00954,False,BJ2018
L 476-31,6117754272585766016,8.3259,8.3322,8.2648,8.3881,8.28147,8.37444,1.001,-530.9,-532.9,0.0,A,0.00092,False,BJ2018
2MASS J14225568-3545316,6119486896753466752,9.0094,9.5131,8.403,9.7104,9.24425,9.83285,1.056,-2536.7,-2577.8,0.0,B,0.1921,False,BJ2018
TYC 7290-518-1,6122893076391280512,8.8479,8.9371,8.5054,9.1912,8.83661,9.03779,1.01,-2389.9,-2393.9,0.0,A,0.1469,False,BJ2018
2MASS J13112567-4154197,6137604992945245824,1.2269,1.1477,0.975,1.4909,1.10366,1.19829,0.935,-2832.9,-3027.9,0.0,A,0.1,False,BJ2018
TYC 7775-1012-1,6152501210837398016,4.797,5.1885,4.5109,5.0978,5.11869,5.24981,1.082,-3591.3,-3637.1,0.0,A,0.09989,False,BJ2018
TYC 7260-253-1,6153835399477805056,7.9086,7.9154,7.1379,8.7217,7.72919,8.09894,1.001,-4309.4,-4304.9,0.0,A,0.87162,False,BJ2018
2MASS J12460436-3112405,6160604130496988800,7.1719,7.7015,6.8377,7.542,7.58171,7.84433,1.074,-3512.3,-3544.5,0.0,B,0.29862,False,BJ2018
TYC 7278-1195-1,6163640122620173056,3.6387,3.7266,3.5528,3.7295,3.70125,3.74746,1.024,-1865.0,-1899.8,0.0,A,0.06208,False,BJ2018
TYC 6727-259-1,6176176719839878912,7.7369,8.0899,7.2535,8.2573,8.00014,8.2032,1.046,3068.7,3166.6,0.0,A,0.06241,False,BJ2018
2MASS J13084547-3434020,6179056233418543616,7.2894,7.2498,7.2026,7.3835,7.21278,7.28972,0.995,-401.3,-399.8,0.0,B,0.00091,False,BJ2018
RAVE J131250.5-310900,6182322882464322432,9.1514,9.0344,7.8266,11.0869,8.75984,9.44959,0.987,2565.5,2484.5,0.0,A,0.06655,False,BJ2018
2MASS J15121679-3133023,6210681043988568320,7.5279,7.9411,7.2334,7.8269,7.80837,8.06185,1.055,-1749.4,-1825.1,0.0,A,0.03853,False,BJ2018
2MASS J14380373-2855002,6221844935300345472,7.0095,7.0034,6.7634,7.259,6.948,7.05964,0.999,-2311.9,-2295.4,0.0,A,0.08545,False,BJ2018
2MASS J14343664-2536461,6223819280226277888,9.291,9.154,8.9673,9.655,8.98534,9.31658,0.985,1569.2,1553.9,0.0,A,0.02057,False,BJ2018
TYC 6755-1715-1,6225641548951044736,4.9606,5.2081,4.3917,5.5411,5.11063,5.32148,1.05,-1933.4,-1944.2,0.0,A,0.20881,False,BJ2018
2MASS J14521337-2213174,6232154811019063296,6.7549,1.9176,6.1959,7.3428,1.62711,2.19619,0.284,-2455.2,-2344.7,0.0,B,0.13503,False,BJ2018
KX Lib,6232511606838403968,5.3074,5.3121,5.2979,5.3166,5.30751,5.3171,1.001,-39.9,-39.9,0.0,A,0.0,False,BJ2018
HIP 78551,6247290417511847680,7.7854,7.5558,7.6739,7.9061,7.50682,7.6021,0.971,1821.1,1829.3,0.0,A,0.01174,False,BJ2018
TYC 6206-1411-1,6249451228435093760,2.2261,1.9552,1.8529,2.6037,1.90323,2.00398,0.878,2387.8,2392.3,0.0,A,0.20181,False,BJ2018
2MASS J15285099-2232120,6251620667955884544,3.8758,4.0563,3.3111,4.7155,3.56432,4.83223,1.047,2755.6,2868.2,0.0,A,0.02571,False,BJ2018
TYC 6182-560-1,6255542870747047168,8.5534,8.2345,7.8166,9.3888,8.04864,8.38794,0.963,-4591.9,-4534.8,0.0,A,0.84386,False,BJ2018
2MASS J15242699-1651525,6258683385194053504,7.819,7.3847,7.5538,8.0925,7.18505,7.57296,0.944,2853.6,2785.6,0.0,A,0.24292,False,BJ2018
2MASS J13454560-2157576,6288482963508170112,5.625,4.1339,4.7525,6.7363,3.88088,4.47704,0.735,-3807.4,-3973.3,0.02,B,0.36341,False,BJ2018
2MASS J13443029-1947590,6292387127436018688,7.1073,7.0098,6.4771,7.8849,6.6754,7.29978,0.986,3139.7,3059.6,0.0,A,0.16018,False,BJ2018
HIP 70756,6298443615439036928,6.5538,6.7077,6.2681,6.8436,6.64554,6.78382,1.023,1710.3,1746.5,0.0,A,0.02198,False,BJ2018
2MASS J15100968-0518232,6334832566940136832,1.7029,4.1795,0.7922,2.634,3.87721,4.54506,2.454,4263.6,4580.3,0.098,B,0.69926,False,BJ2018
PM J23267-8725,6341793441911160064,5.6605,5.8836,5.3372,5.9953,5.84985,5.92151,1.039,-822.4,-852.1,0.0,A,0.00045,False,BJ2018
2MASS J20012089-8446475,6346222098654366976,9.098,7.4333,8.5395,9.6971,7.1401,7.78948,0.817,-4223.3,-4117.8,0.0,A,0.55609,False,BJ2018
TYC 9484-809-1,6352012436124139136,8.706,8.825,7.8798,9.748,8.31607,9.33829,1.014,-1177.1,-1181.7,0.0,B,0.03261,False,BJ2018
GJ 4340,6353376831270492800,2.8744,2.8398,2.8357,2.9106,2.82132,2.8582,0.988,-1137.3,-1137.6,0.0,A,0.00477,False,BJ2018
HR 8526,6357835694518769408,9.6595,9.68,9.5281,9.7919,9.61212,9.7496,1.002,-1305.3,-1315.2,0.0,A,0.00504,False,BJ2018
TYC 9457-164-1,6359492452384805504,7.3693,7.4609,7.1484,7.5778,7.35436,7.57841,1.012,-3923.1,-3919.1,0.0,A,0.02825,False,BJ2018
2MASS J19322022-7445158,6367418728630365312,4.2534,4.5064,4.1254,4.3956,4.44077,4.57644,1.059,-1950.8,-1942.8,0.0,A,0.08204,False,BJ2018
L 26-27,6377828354964753792,9.2367,9.268,9.1816,9.2922,9.24412,9.28996,1.003,170.0,168.0,0.0,A,6e-05,False,BJ2018
2MASS J23522706-7523320,6377858213577369088,8.7237,8.6401,8.5598,8.902,8.55758,8.72819,0.99,-1273.6,-1273.7,0.0,A,0.01752,False,BJ2018
GJ 902,6380214844952702848,5.7728,5.7789,5.7597,5.7862,5.77091,5.78847,1.001,-119.7,-119.7,0.0,A,8e-05,False,BJ2018
2MASS J23275329-7039150,6381244331433528448,3.4679,2.0166,2.7289,4.4444,1.8915,2.16006,0.581,-3521.2,-3390.4,0.0,A,0.7,False,BJ2018
TYC 9341-554-1,6384425282996573184,3.1855,5.4352,2.9101,3.4494,5.3835,5.47805,1.706,-4836.7,-4891.0,0.004,A,1.18483,False,BJ2018
TYC 9337-466-1,6385686530208346112,4.6043,4.7107,4.5664,4.6482,4.69838,4.72436,1.023,-630.2,-627.1,0.0,A,0.01521,False,BJ2018
HD 224214,6386274253533315584,2.2224,1.2891,1.9991,2.4609,1.23461,1.34381,0.58,-3973.6,-4001.0,0.0,A,0.64806,False,BJ2018
TYC 9327-264-1,6396469681261213568,1.1722,0.866,1.1152,1.2282,0.85374,0.88084,0.739,-1894.7,-1904.1,0.0,A,0.11715,False,BJ2018
HD 207294,6396867773189476096,8.7811,8.885,8.736,8.8285,8.86597,8.90386,1.012,-509.1,-510.2,0.0,A,0.00546,False,BJ2018
γ Pav,6401464693867773568,7.0862,7.0788,7.0108,7.1605,7.0639,7.09342,0.999,126.3,126.3,0.0,B,7e-05,False,BJ2018
TYC 9123-782-1,6404258346754028928,4.8136,4.635,4.6343,4.9855,4.60368,4.66975,0.963,-2716.1,-2717.7,0.0,A,0.07372,False,BJ2018
GJ 4273,6404403585367962752,9.5799,9.4864,9.4276,9.7314,9.44267,9.52645,0.99,-545.0,-542.3,0.0,A,0.00057,False,BJ2018
Gaia DR3 6407181501495421440,6407181501495421440,8.528,10.7771,8.2073,8.8576,10.53664,11.04457,1.264,-1280.0,-1333.1,0.0,B,0.06657,False,BJ2018
GJ 4244,6409473742721612544,8.6532,8.7232,8.5789,8.7256,8.69245,8.76203,1.008,-742.8,-746.5,0.0,A,0.00469,False,BJ2018
2MASS J21495332-6009357,6410004458943558272,6.3918,6.4513,6.2716,6.5086,6.419,6.4766,1.009,-1441.4,-1457.6,0.0,A,0.00714,False,BJ2018
Epsilon Indi,6412595290592307840,3.2547,3.2572,3.2464,3.2626,3.25464,3.25973,1.001,17.5,17.5,0.0,A,0.0,False,BJ2018
TYC 9306-655-1,6420692300376594560,9.5277,9.0693,9.0191,10.0714,8.87855,9.27958,0.952,-2164.6,-2042.3,0.0,B,0.05075,False,BJ2018
HIP 95644,6420789023043900800,5.7576,5.8421,5.7284,5.7891,5.82925,5.85482,1.015,-570.2,-572.3,0.0,A,0.00458,False,BJ2018
2MASS J20090900-6802453,6424145832042068864,8.2428,8.0859,8.0682,8.4251,8.03505,8.13715,0.981,-1995.7,-2034.7,0.0,A,0.1099,False,BJ2018
TYC 9095-21-1,6429007425784303744,5.7457,4.9886,5.538,5.9573,4.8979,5.06251,0.868,-4799.8,-4885.2,0.012,A,0.65017,False,BJ2018
TYC 9095-58-1,6429410156277138304,8.6219,9.0706,8.4767,8.761,9.02565,9.11265,1.052,-1858.9,-1857.0,0.0,A,0.1573,False,BJ2018
2MASS J20060443-6420261,6430088932909472896,5.4762,5.3349,5.3349,5.6225,5.2868,5.38409,0.974,-1878.3,-1879.2,0.0,A,0.05913,False,BJ2018
TYC 9081-1775-1,6436443216764503168,4.8436,4.7098,4.4703,5.2957,4.67221,4.75034,0.972,-1885.4,-1897.3,0.0,A,0.05781,False,BJ2018
2MASS J18282611-6457553,6437669614608505984,12.3018,10.7646,11.5455,13.1496,10.53994,10.99766,0.875,-4850.7,-4907.1,0.102,A,0.95335,False,BJ2018
HIP 98994,6444489133617357824,2.5396,2.4569,2.2707,2.8021,2.41661,2.49151,0.967,4835.6,4863.1,0.0,A,0.32843,False,BJ2018
TYC 9084-789-1,6445308579017932800,10.8408,9.4238,10.2435,11.449,9.19993,9.64696,0.869,-4842.9,-4927.0,0.098,A,1.24447,False,BJ2018
2MASS J20004084-5833334,6447474582564160256,9.0549,9.1534,8.9846,9.1205,9.13262,9.17279,1.011,-292.4,-293.0,0.0,A,0.00127,False,BJ2018
2MASS J20060951-5733169,6447639127055303040,13.1113,12.1338,12.3756,13.9265,11.91995,12.33836,0.925,-3687.4,-3760.1,0.0,B,0.63282,False,BJ2018
TYC 8786-310-1,6448053436780456320,4.6483,9.8037,3.1396,6.1933,8.95712,10.52714,2.109,-4526.4,-4292.4,0.0,B,0.91747,False,BJ2018
TYC 8780-1630-1,6449054065377678464,7.2296,7.6933,7.0129,7.4581,7.62347,7.76258,1.064,-2570.9,-2608.0,0.0,A,0.17694,False,BJ2018
TYC 9109-222-1,6449504968225730560,7.89,9.0764,7.4809,8.2663,8.96644,9.19159,1.15,-4121.2,-4167.2,0.0,A,0.13116,False,BJ2018
HIP 103180,6470468772315704448,9.2173,9.2405,8.8393,9.6074,9.2064,9.27862,1.003,-366.5,-365.7,0.0,B,0.00073,False,BJ2018
2MASS J20372987-5458358,6470654795938604288,3.9137,3.89,3.7775,4.065,3.8178,3.94045,0.994,-1390.2,-1342.6,0.0,A,0.04193,False,BJ2018
GJ 798,6471497502884511232,9.8476,9.861,9.8243,9.8714,9.84927,9.87022,1.001,92.6,92.6,0.0,A,3e-05,False,BJ2018
TYC 8785-1723-1,6471816563116796800,6.4281,7.114,5.6822,7.2647,6.95901,7.28538,1.107,-4090.7,-4240.3,0.0,A,0.18323,False,BJ2018
HR 7674,6472858766996632704,8.3322,8.2041,8.1036,8.5746,8.11885,8.28514,0.985,-1664.6,-1657.8,0.0,A,0.00377,False,BJ2018
SAO 255407,6490659447933211776,6.8105,6.6162,6.634,6.9989,6.58804,6.65135,0.971,-1748.0,-1746.1,0.0,A,0.05748,False,BJ2018
HD 216378,6512660778684426752,6.5047,6.3788,6.3223,6.7046,6.34968,6.41091,0.981,-1903.1,-1921.0,0.0,A,0.10115,False,BJ2018
GJ 4310,6514632718428652928,5.914,5.9622,5.7836,6.0396,5.93862,5.98609,1.008,-538.6,-539.5,0.0,A,0.00236,False,BJ2018
HD 214731,6519227714961476352,7.5093,7.5265,7.4245,7.5925,7.49474,7.55407,1.002,-596.3,-598.5,0.0,A,0.00066,False,BJ2018
2MASS J22312108-4227015,6521180378891524096,5.506,5.4108,5.2081,5.8289,5.33178,5.50573,0.983,-2738.2,-2628.7,0.0,B,0.03568,False,BJ2018
Lacaille 9352,6553614253923452800,3.2776,3.288,3.2767,3.2785,3.28778,3.28827,1.003,-2.2,0.0,0.0,A,0.0,False,BJ2018
GJ 832,6562924609150908416,4.1602,4.1456,4.1352,4.1858,4.13068,4.15898,0.997,-115.3,-115.9,0.0,A,3e-05,False,BJ2018
HD 206667,6566237914427842944,5.4406,5.4706,5.3333,5.5556,5.42607,5.50955,1.006,-2734.8,-2719.4,0.0,A,0.14379,False,BJ2018
TYC 8438-1326-1,6567428346217167360,4.3214,3.952,3.941,4.73,3.87731,4.00551,0.915,-3475.6,-3523.2,0.0,A,0.31503,False,BJ2018
HD 203074,6575677565346829696,7.6137,7.3951,7.4256,7.7903,7.35409,7.4277,0.971,-1631.8,-1611.0,0.0,A,0.01266,False,BJ2018
TYC 7989-601-1,6578248915023773568,5.755,5.9232,5.5329,6.002,5.87982,5.97091,1.029,-2679.5,-2695.0,0.0,A,0.14071,False,BJ2018
2MASS J21010793-4158536,6581242885184921728,7.8061,8.5729,6.9574,8.9125,7.88871,9.41668,1.098,-981.8,-1080.2,0.0,B,0.00264,False,BJ2018
Lacaille 8760,6583272171336048640,3.7843,3.7822,3.7804,3.788,3.77992,3.78428,0.999,-17.2,-17.3,0.0,A,0.0,False,BJ2018
GJ 4288,6608187792013441792,5.7106,5.7439,5.6072,5.8221,5.72223,5.76678,1.006,-339.8,-340.4,0.0,A,0.00034,False,BJ2018
2MASS J22415098-2759470,6608946489396474752,0.4907,0.5817,0.3006,0.6807,0.55614,0.60313,1.185,-2756.7,-2779.1,0.0,A,0.09145,False,BJ2018
HD 209253,6612887104710588928,8.4163,8.3212,8.1926,8.6345,8.26485,8.3817,0.989,-1793.3,-1755.6,0.0,A,0.03378,False,BJ2018
2MASS J18114215-6002206,6635365275616011520,5.5229,5.5949,5.4088,5.6441,5.52888,5.65985,1.013,676.7,685.5,0.0,A,0.0005,False,BJ2018
2MASS J18440811-5756476,6636578964653476736,9.4264,7.388,8.2824,10.6878,7.15316,7.60011,0.784,-4663.9,-4728.7,0.0,A,1.46117,False,BJ2018
TYC 8779-1381-1,6641145309458547712,5.8669,4.3851,4.7783,6.9822,4.29891,4.49589,0.747,-3883.3,-3905.1,0.0,A,0.90336,False,BJ2018
TYC 8760-556-1,6644143299713298176,7.3531,7.9662,6.9766,7.7593,7.87224,8.06323,1.083,-3494.6,-3529.8,0.0,A,0.15358,False,BJ2018
2MASS J19143741-5304417,6644807679614167296,7.066,7.1719,6.6948,7.4737,6.6663,7.65687,1.015,-931.4,-939.8,0.0,B,0.00111,False,BJ2018
SAO 246258,6645790363833343232,7.1268,7.0625,6.7461,7.5433,6.95231,7.15846,0.991,-4701.3,-4762.0,0.0,A,0.03318,False,BJ2018
2MASS J18322130-5604095,6649921817433656448,6.0107,6.0843,5.8243,6.2082,6.03431,6.13506,1.012,-1851.5,-1875.5,0.0,A,0.01454,False,BJ2018
2MASS J18404233-5454334,6650089076341239424,8.2203,8.2024,8.0858,8.3601,8.12229,8.29004,0.998,-459.7,-461.5,0.0,A,0.00077,False,BJ2018
LTT 7361,6651058467639413248,8.2194,8.2422,8.1674,8.2737,8.22015,8.26871,1.003,-430.1,-429.9,0.0,A,0.00041,False,BJ2018
TYC 8745-359-1,6654392874092144256,8.5621,9.0214,8.2155,8.9427,8.9218,9.1345,1.054,-2676.3,-2715.3,0.0,A,0.13873,False,BJ2018
2MASS J19095615-5031060,6658093078614423040,8.5362,8.6447,8.333,8.7331,8.58866,8.70758,1.013,-1745.4,-1766.5,0.0,B,0.01504,False,BJ2018
2MASS J20233959-4856061,6668048469206316288,8.1295,8.5983,7.584,8.7329,8.35683,8.82459,1.058,-1679.7,-1758.1,0.0,A,0.05777,False,BJ2018
2MASS J19523084-4925301,6670178463747983744,6.967,7.9695,6.5818,7.3833,7.79276,8.17236,1.144,-3311.3,-3373.2,0.0,A,0.54658,False,BJ2018
GJ 784,6673000841376349696,3.5047,3.5106,3.4451,3.5628,3.50186,3.51975,1.002,121.7,121.5,0.0,A,5e-05,False,BJ2018
2MASS J20524450-4318375,6676790029026924544,8.1771,8.0074,7.8394,8.5364,7.87562,8.14531,0.979,-2392.4,-2419.1,0.0,A,0.11734,False,BJ2018
TYC 7971-422-1,6676996088674785536,10.6921,9.3055,10.0462,11.3817,9.17696,9.45036,0.87,-3560.0,-3570.5,0.0,A,0.63672,False,BJ2018
TYC 7957-237-1,6680179655873516928,2.9993,2.9575,2.8203,3.1893,2.92205,2.99347,0.986,-1675.3,-1696.0,0.0,A,0.08787,False,BJ2018
DH Mic,6683306151547010688,3.3213,3.1322,3.1463,3.5251,2.89319,3.43932,0.943,-980.9,-932.2,0.0,A,0.00065,False,BJ2018
UPM J1941-4602,6684504722300935680,1.4739,1.4713,1.4413,1.5056,1.46126,1.48297,0.998,-464.7,-457.8,0.0,A,0.00062,False,BJ2018
2MASS J19482261-4019117,6690456619260897792,6.2472,6.2558,6.1615,6.3357,6.23087,6.28064,1.001,-578.2,-577.7,0.0,A,0.0008,False,BJ2018
TYC 7947-337-1,6693904820866124928,6.6142,6.6296,6.4343,6.7921,6.55143,6.6901,1.002,-1296.5,-1289.6,0.0,B,0.0298,False,BJ2018
LHS 486,6697578465310949376,2.0447,2.0465,2.039,2.0505,2.04373,2.04977,1.001,40.2,40.2,0.0,A,0.0,False,BJ2018
TYC 8368-1808-1,6703774178976166400,2.7539,3.245,2.3831,3.1481,3.17746,3.30415,1.178,-3916.4,-3991.0,0.0,A,0.14082,False,BJ2018
TYC 8363-570-1,6708210536599269888,5.908,7.5933,5.5236,6.2706,7.50603,7.69287,1.285,-3604.0,-3712.5,0.0,A,0.49426,False,BJ2018
2MASS J19075980-4335102,6712231927354522368,7.7014,8.8758,7.2917,8.1863,8.74318,9.028,1.152,-2488.2,-2533.8,0.0,A,0.2801,False,BJ2018
2MASS J19181872-3855270,6714862925539777280,5.1037,3.839,4.5596,5.6951,3.75231,3.932,0.752,-2992.4,-2917.6,0.0,A,0.36089,False,BJ2018
2MASS J19082261-3830359,6718065631113764608,9.6147,9.6489,8.8068,10.6161,9.4413,9.86131,1.004,-1474.2,-1471.8,0.0,A,0.01026,False,BJ2018
GJ 744,6718894388002453120,8.1477,8.1943,8.1104,8.1825,8.17891,8.21049,1.006,-211.3,-211.7,0.0,A,5e-05,False,BJ2018
TYC 7910-580-1,6722494910635361152,6.0558,6.1781,5.6345,6.4626,6.12547,6.23562,1.02,-3270.4,-3271.7,0.0,A,0.25436,False,BJ2018
2MASS J18144455-3832550,6727594544340836736,2.7925,2.5827,2.4259,3.2155,2.54982,2.63082,0.925,-2148.8,-2138.7,0.0,A,0.0849,False,BJ2018
2MASS J18452296-3257505,6735691249205192960,5.7564,6.5817,5.5599,5.9495,6.27136,6.97972,1.143,967.5,1102.0,0.0,B,0.01312,False,BJ2018
2MASS J19302952-3902103,6737927033059289216,10.2894,6.5026,9.9343,10.6541,6.2676,6.71584,0.632,-2619.1,-2594.0,0.0,B,0.07686,False,BJ2018
2MASS J19410424-3838133,6738135974628356480,7.5349,6.7376,6.8291,8.2965,6.57525,6.87242,0.894,-2978.3,-2938.2,0.0,A,0.50131,False,BJ2018
2MASS J19351871-3522020,6741204952101889280,4.8054,5.3919,4.3699,5.3243,5.27786,5.53839,1.122,-4895.9,-4815.7,0.113,A,0.24127,False,BJ2018
2MASS J19442524-3346396,6741588823396922752,7.8607,8.1048,7.7331,7.9856,8.05259,8.15762,1.031,-1302.0,-1305.6,0.0,B,0.04105,False,BJ2018
2MASS J19194740-3627557,6742366246835893888,5.1381,5.0109,4.5499,5.7552,4.91972,5.10263,0.975,4834.6,4811.5,0.0,A,0.62379,False,BJ2018
2MASS J19582138-3129357,6747516526800144000,5.0686,6.6875,4.3512,5.8105,6.49328,6.89166,1.319,-3541.2,-3372.1,0.0,B,0.43699,False,BJ2018
TYC 7414-616-1,6756796512326012160,9.4963,9.706,8.725,10.3899,9.55524,9.85755,1.022,-2720.2,-2723.4,0.0,A,0.05686,False,BJ2018
TYC 7414-326-1,6756796546685748864,9.4276,9.5582,8.961,9.9645,9.44825,9.68146,1.014,-2750.8,-2724.8,0.0,A,0.05649,False,BJ2018
2MASS J19171906-3146182,6757756656546749184,8.6811,8.6702,8.2691,9.1164,8.56003,8.77567,0.999,2300.9,2273.9,0.0,A,0.00916,False,BJ2018
2MASS J18554214-3037405,6760411633532234624,3.2589,3.3706,3.1143,3.4179,3.32045,3.42043,1.034,984.3,1009.1,0.0,A,0.00072,False,BJ2018
2MASS J19014656-2936146,6760914973649227264,3.9929,3.6828,3.4842,4.6754,3.55397,3.80663,0.922,-2487.1,-2297.1,0.0,A,0.00701,False,BJ2018
TYC 6872-114-1,6761646251969319040,7.5596,8.1843,6.9897,8.1841,8.03419,8.31186,1.083,-2835.9,-2980.9,0.0,A,0.1437,False,BJ2018
2MASS J19410863-2329051,6768484316624233472,5.6401,5.7472,5.3195,5.9652,5.67309,5.82599,1.019,2258.4,2233.1,0.0,A,0.24435,False,BJ2018
SAO 188208,6771397236461601664,3.1423,4.4047,2.4464,3.8096,4.30833,4.48661,1.402,-4539.4,-4699.4,0.0,A,0.21221,False,BJ2018
PM J21027-3941,6773688481251238272,7.3107,7.2926,7.183,7.4495,7.23205,7.34437,0.998,724.2,722.4,0.0,A,0.00485,False,BJ2018
2MASS J21014548-3622582,6775575037046367616,9.3375,8.9921,8.5963,10.1881,8.32597,9.72298,0.963,-3723.9,-3949.5,0.0,A,0.5107,False,BJ2018
HIP 101549,6791823654241059456,9.1297,8.8024,8.0912,10.6717,8.68283,8.93723,0.964,-2779.2,-2748.6,0.0,A,0.00575,False,BJ2018
AU Mic,6794047652729201024,9.3102,9.2271,9.2514,9.3653,9.18144,9.28456,0.991,124.6,134.1,0.0,A,8e-05,False,BJ2018
TYC 7442-55-1,6796233554862772224,5.3852,4.7934,4.9836,5.8239,4.7162,4.86913,0.89,-1650.1,-1644.2,0.0,B,0.05855,False,BJ2018
HD 202739,6803319151387792384,2.3075,2.1361,1.8846,2.7968,1.99502,2.27302,0.926,3867.6,4046.0,0.0,B,0.06193,False,BJ2018
TYC 6929-1217-1,6805290953695754368,4.561,3.1402,3.9515,5.2778,2.81385,3.48808,0.688,4115.9,4198.0,0.0,B,0.17859,False,BJ2018
TYC 6925-280-1,6806292265191033472,2.4416,2.9687,2.3331,2.5556,2.93985,2.99756,1.216,-4580.9,-4531.4,0.0,A,0.45945,False,BJ2018
TYC 6943-352-1,6814403053228448000,8.2847,8.0386,7.7844,8.8567,7.83779,8.2166,0.97,-4233.2,-4265.8,0.0,A,0.33381,False,BJ2018
TYC 6383-127-1,6820533620827764864,2.1054,2.6048,1.8748,2.3338,2.56173,2.64801,1.237,2962.6,3001.6,0.0,A,0.36849,False,BJ2018
GJ 785,6847167606385195648,6.1034,6.1151,6.0828,6.1233,6.10752,6.12443,1.002,82.2,82.1,0.0,A,3e-05,False,BJ2018
2MASS J20020703-2457002,6851253529034293760,11.2925,8.515,9.7784,13.3236,8.06179,8.95407,0.754,-4455.4,-3825.1,0.0,A,0.29476,False,BJ2018
TYC 6323-1234-1,6854262720560732928,5.2772,4.8152,4.8922,5.6289,4.74243,4.88804,0.912,3681.0,3657.9,0.0,A,0.22695,False,BJ2018
TYC 6336-1577-1,6860128683815428608,7.6521,7.5447,7.5087,7.8076,7.48135,7.59466,0.986,2199.2,2212.8,0.0,A,0.03209,False,BJ2018
2MASS J20331862-1814250,6861594538971972992,7.5819,5.7662,6.3206,9.3903,5.03846,6.63976,0.761,-3578.7,-2607.7,0.0,A,0.07384,False,BJ2018
HIP 97805,6863591389529611264,6.1374,6.1811,5.9964,6.2783,6.14783,6.2169,1.007,1050.7,1051.9,0.0,A,0.00659,False,BJ2018
2MASS J19592589-2249473,6864089124698520192,12.9015,12.9137,10.6665,15.521,12.16776,13.6475,1.001,4252.5,3967.7,0.0,B,0.88556,False,BJ2018
Gaia DR2 6881231335610272000,6881231335610272000,5.881,5.8499,5.8174,5.9388,5.78819,5.9269,0.995,268.7,267.3,0.0,A,0.00023,False,BJ2018
GJ 4179,6882485633558785920,7.0529,6.9599,6.0061,8.5434,6.38067,7.77074,0.987,1042.9,1033.4,0.0,B,0.00282,False,BJ2018
Gaia DR2 6886620175236490112,6886620175236490112,8.4818,8.9795,8.2183,8.768,8.83416,9.14664,1.059,-3427.0,-3498.7,0.0,B,0.27831,False,BJ2018
HD 199881,6890370510615309952,8.8627,8.083,8.6277,9.1286,8.00044,8.16254,0.912,4333.2,4403.2,0.0,A,0.36594,False,BJ2018
2MASS J21174058-1030043,6895586383323324928,8.2109,9.7831,4.9254,21.4577,8.0682,31.45757,1.191,3687.2,4975.1,0.492,A,0.83343,False,BJ2018
TYC 5745-171-1,6905258997571227776,7.8099,5.8603,7.2158,8.5556,5.75169,5.98111,0.75,4932.3,4745.5,0.0,A,0.61309,False,BJ2018
2MASS J20392883-0638499,6908004164568117504,12.0622,11.0463,11.6721,12.4939,10.93664,11.15804,0.916,3293.1,3263.0,0.0,A,0.45198,False,BJ2018
2MASS J21082943-0403159,6912746053277091072,11.9401,10.5207,11.1273,12.7909,10.33315,10.69664,0.881,-3594.4,-3568.9,0.0,A,0.58162,False,BJ2018
2MASS J02554204+0907203,20892851231718784,1.7457,1.6211,1.4711,2.1746,1.51169,3.27963,0.929,-5089.8,-4982.6,0.48,B,0.08149,True,BJ2018
HD 28676,144978858756826368,4.514,5.5422,4.2759,4.765,5.15909,6.11225,1.228,-5561.3,-5000.0,1.0,A,0.0792,True,BJ2018
Gaia DR3 156555444887074432,156555444887074432,8.0767,10.5782,7.3204,8.8487,9.28135,12.49271,1.31,5273.0,5000.0,0.992,A,0.30972,True,BJ2018
2MASS J04521097+3133190,160305290637825920,7.5918,8.3458,6.469,8.7969,6.93546,11.30082,1.099,4960.6,5000.0,0.883,A,0.61593,True,BJ2018
Gaia DR3 261261627963737472,261261627963737472,11.264,21.0677,9.9928,12.6444,15.79833,26.95057,1.87,5242.9,5000.0,0.996,A,0.32337,True,BJ2018
2MASS J04381939+5346243,273659102603749376,6.5868,6.3765,5.6166,7.935,5.92772,9.53713,0.968,5238.6,5000.0,0.512,A,0.06024,True,BJ2018
Gaia DR3 413330751883869312,413330751883869312,11.116,18.5183,8.9996,14.125,13.20647,26.34463,1.666,5326.3,5000.0,0.941,B,0.11541,True,BJ2018
Gaia DR3 420818288625338624,420818288625338624,6.5922,24.3186,5.4176,7.8527,18.59554,32.62328,3.689,5402.0,5000.0,0.898,B,0.11288,True,BJ2018
Gaia DR3 433032454054868096,433032454054868096,9.8795,15.1033,7.6239,13.7942,12.21229,41.61644,1.529,4265.7,5000.0,0.602,A,0.31654,True,BJ2018
