name,simbad_id,source_id,hip,sp_type,system,dist_now_pc,ra,dec,parallax,parallax_error,parallax_catalog,parallax_source,pmra,pmdec,pmra_error,pmdec_error,rv,rv_error,rv_source,rv_component,system_parent,x,y,z,vx,vy,vz,gal_dmin_pc,gal_tmin_myr,lin_dmin_pc,lin_tmin_myr,mc_dmin_med,mc_dmin_lo,mc_dmin_hi,mc_tmin_med,mc_tmin_lo,mc_tmin_hi,mc_censored,mc_model,sys_dmin_pc,sys_dominant,zp_dmin_pc,grade,rv_reliability,astrom_flag,is_wd,featured
Gaia DR3 3621143693841328896,,3621143693841328896,,,-1,132.910232987917,197.62835162072977,-13.12598604545802,7.523875156331348,0.04543725,,,0.8597184167035584,-0.147569088475708,0.05364169,0.045932468,85.15424,9.034069,gaia,,,55.61095885640539,-66.0622838629789,101.0362605146329,36.10839609867215,-42.07528436802933,64.632815344674,0.768124,-1.522277,0.8577971133475129,-1.5260916985096773,0.76362,0.68447,0.87508,-1.51208,-1.70919,-1.38586,0.000,integrated,0.00757,halo scale radius -20%,0.00982,C,low_snr,,0,
Gaia DR3 775766686745320960,,775766686745320960,,,-1,123.6285419373633,161.64425758064007,37.59181657550111,8.08874701852144,0.59163105,,,3.393809191863159,2.285896456616913,0.57242876,0.5923696,394.6563,7.2748165,gaia,,,-58.33236207710722,-3.3276218816726164,108.95080930711929,-184.86109766231831,-8.801759020136473,348.5803342645803,0.758073,-0.306251,0.7511936980407534,-0.30628818958319365,0.77030,0.64752,0.92182,-0.30562,-0.33153,-0.28469,0.000,integrated,0.00164,disc scale height 0.20 kpc,0.00932,C,low_snr,high_ruwe,0,
EGGR 290,,3320184202856435840,,,-1,8.116958675412537,89.10409821980528,5.359344709329013,123.19885316518207,0.017005328,,,-444.6846044467807,-925.1396520378544,0.017798543,0.015032777,-414.01544,10.4149475,gaia,,,-7.431545730254637,-2.9656879235067475,-1.364493069918338,392.5914915896645,131.91331039296693,37.94147728881308,0.770845,0.018997,0.7708464676854385,0.01899716468987978,0.77112,0.75157,0.79331,0.01900,0.01853,0.01955,0.000,integrated,0.00000,disc scale height 0.20 kpc,0.00062,C,suspect_wd,,1,EGGR 290
2MASS J18281194+2440535,,4536673181955253504,,,-1,98.04039337809583,277.04975274173785,24.681523436106165,10.199877474414745,0.25104573,,,0.7387127954499632,-0.7291852243026106,0.18567772,0.26082915,-71.672615,0.85909164,gaia,,,56.81301608716712,75.31056045499193,26.69305941187843,-41.318059053816775,-55.06528075452881,-19.945658977173267,0.755735,1.336927,0.6598701468552741,1.3374535220874102,0.77295,0.63303,0.91588,1.33973,1.30340,1.37864,0.000,integrated,0.02661,disc scale height 0.20 kpc,0.00781,B,good,high_ruwe,0,
TYC 1662-1962-1,,1791617849154434688,,,-1,87.84587686887018,318.6371283353976,21.892433447321324,11.383573545434878,0.016019542,,,-0.38594207149164295,-1.1722560546990244,0.01360881,0.01291697,55.821964,0.2507367,gaia,,,27.84226582936011,78.65589798881997,-27.476463162501357,18.120370910074822,49.765994405380304,-17.645219116756277,0.819161,-1.537223,0.8087419408765926,-1.5386010939823493,0.81962,0.80844,0.82987,-1.53761,-1.54548,-1.53092,0.000,integrated,0.02065,disc scale height 0.20 kpc,0.00722,A,good,,0,
SAO 172059,,2926732831673735168,,,-1,112.97709215537157,99.49168322357225,-21.37276236150297,8.851351906143517,0.013350819,,,-0.7372043653891487,0.5330375393264404,0.008624939,0.012960436,66.461426,0.15168272,gaia,,,-69.76129782931136,-85.48641876371522,-24.274613982680666,-41.33426643804987,-49.98148208788741,-14.515109096837522,0.823196,-1.661510,0.8281918638328682,-1.6620495865779976,0.82231,0.81414,0.83095,-1.66176,-1.66588,-1.65712,0.000,integrated,0.02777,disc scale height 0.20 kpc,0.00926,A,good,,0,
2MASS J04090205+0245383,UCAC4 464-006057,3260079227925564160,,,-1,31.141467521230055,62.258543042656264,2.7606440529647585,32.11152458753816,0.027104093,,,-3.614895991107548,-4.959068507315504,0.02957095,0.020177746,-32.70663,0.3688173,gaia,,,-25.565953936563616,-3.9715610157243537,-17.332042631718632,27.367578591357713,3.9630507281493546,17.488689066687332,0.834790,0.930023,0.8622564532827066,0.9302866250030745,0.83481,0.82440,0.84421,0.93059,0.91918,0.94098,0.000,integrated,0.00814,disc scale height 0.20 kpc,0.00255,B,good,high_ruwe,0,
Gaia DR3 3443909634992792320,,3443909634992792320,,,-1,187.97600242857598,88.23282075017272,30.11482094876407,5.3198279944269125,0.088681005,,,-0.2308004425600761,0.17392237357736479,0.080884084,0.054888062,58.67178,6.563795,gaia,,,-187.86382433761577,0.6322080347231338,6.462298915578119,-58.63935421961801,0.4352516078921005,1.9185354904901968,0.816849,-3.142377,0.825054110205384,-3.1326462598382134,0.84072,0.61168,1.10661,-3.15592,-3.56817,-2.86764,0.000,integrated,0.00726,disc scale height 0.20 kpc,0.01538,B,good,high_ruwe,0,
UPM J1121-5549,,5346007675222666752,,,-1,22.22811028843789,170.3254209464536,-55.82169563110367,44.98807982431855,0.01816242,,,-18.347804326506974,-21.172617834372556,0.017020145,0.016426478,76.29199,0.41398513,gaia,,,7.7399232066848604,-20.75208786300585,1.879714094128333,25.660200044283044,-71.81240272623894,3.7034882202312405,0.859288,-0.284455,0.8594801450879044,-0.2844594616452012,0.85938,0.85544,0.86396,-0.28451,-0.28595,-0.28314,0.000,integrated,0.00011,disc scale height 0.20 kpc,0.00191,A,good,,0,
Gaia DR3 5473864079915092736,,5473864079915092736,,,-1,100.1933426548689,153.89097467388927,-23.670566876115792,9.980703043760613,0.04933373,,,8.480650578077173,9.750005107540606,0.046783883,0.051098302,712.4505,14.083286,gaia,,,-11.288292582236625,-88.7261494234237,45.15474251311907,-79.68694589208005,-628.1977138635982,326.55934819956246,0.864298,-0.137497,0.8631093843815315,-0.13749867679057814,0.86408,0.84480,0.88243,-0.13768,-0.13997,-0.13486,0.000,integrated,0.00045,disc scale height 0.20 kpc,0.00860,C,extreme,high_ruwe,0,
TYC 9327-264-1,,6396469681261213568,,,-1,101.9781778156253,325.1313090124865,-69.42071714143113,9.806019497700595,0.016153187,,,0.4899337607062015,0.18760021061954546,0.013856482,0.01557312,52.222725,0.19139136,gaia,,,62.47736710997396,-47.66721688702537,-64.9920286177168,31.84046549115897,-24.349954392811846,-33.47449485210414,0.865865,-1.904221,0.49524297916168325,-1.909343439688937,0.86604,0.85374,0.88084,-1.90407,-1.91175,-1.89671,0.000,integrated,0.11715,disc scale height 0.20 kpc,0.01057,A,good,,0,
2MASS J06215471-4725313,,5553958176239495040,,,-1,24.830860511123202,95.47781578054462,-47.42537152363985,40.2724665765023,0.023894569,,,-24.002192396659073,-0.30862934878287424,0.030511606,0.030463036,78.610916,3.1676602,gaia,,,-5.67103603189108,-21.889938111668048,-10.258732549159928,-18.308570130952948,-68.03597396157936,-34.97945460971575,0.893177,-0.308441,0.891925507970581,-0.3084571073833038,0.88819,0.85703,0.92925,-0.30683,-0.32055,-0.29609,0.000,integrated,0.00054,disc scale height 0.20 kpc,0.00221,A,good,,0,
Gaia DR3 4155835025908320640,,4155835025908320640,,,-1,95.2472838694226,276.9301561908684,-9.695273235039705,10.498987051126102,0.035341315,,,5.891614295848048,0.061911439266565164,0.03836603,0.03004291,-282.95923,10.700152,gaia,,,88.54444034431619,35.074082706715565,1.3175321235857287,-263.48106403915585,-103.01259634729705,-6.255955619676791,0.894750,0.329115,0.8954510902581949,0.32910685340684237,0.89667,0.85808,0.93464,0.32905,0.31630,0.34265,0.000,integrated,0.00012,halo scale radius -20%,0.00846,C,low_snr,,0,
GJ 127.1,CPD-69   177,4646535078125821568,,DA3.0,-1,10.396808902077748,47.62973152269491,-68.6013979360917,96.18335870347249,0.028869182,,,39.66823397623275,-103.23744028168261,0.036000192,0.03166909,62.6,0.4,simbad,,,2.0954615498451012,-7.214373351135948,-7.187175619801101,15.675825172681883,-46.145414706392614,-39.66535859208514,0.901624,-0.161169,0.901877591753649,-0.16117288097905794,0.90119,0.89565,0.90729,-0.16109,-0.16219,-0.16012,0.000,integrated,0.00009,disc scale height 0.20 kpc,0.00093,B,literature,,1,
Gaia DR3 6913732624445112832,,6913732624445112832,,,-1,315.8284842574803,314.3528430251829,-5.2361814426691975,3.1662755256259483,0.024228916,,,0.7250229845699543,-0.10573587460728098,0.025144052,0.018007128,-104.059616,2.8633099,gaia,,,198.30771599772206,187.14567809195057,-159.3680533094645,-65.97629090412737,-61.742403637945614,51.61987655500756,0.913515,2.955271,3.329196846767247,2.967340577773189,0.90955,0.79132,1.03541,2.94663,2.85764,3.03462,0.000,integrated,0.53271,disc scale height 0.40 kpc,0.00516,A,good,,0,
2MASS J06254274-2408350,,2924378502398307840,,,-1,163.99546449083482,96.42809984015409,-24.143060420884776,6.097729611637441,0.010565261,,,0.7483218840495546,0.1383728755785435,0.0077295606,0.009944398,85.49164,0.48578292,gaia,,,-96.51484055319536,-124.53403218428194,-45.504645416486554,-50.3104616163121,-65.12543064467664,-23.166921646331346,0.917685,-1.874385,1.1348543131655155,-1.875572988675877,0.91720,0.90283,0.93103,-1.87418,-1.88518,-1.86348,0.000,integrated,0.08962,disc scale height 0.20 kpc,0.01342,A,good,,0,
HIP 90112,,6726602067616477056,,,-1,56.5882388222954,275.8318004955399,-39.52000097196355,17.671516569729437,0.025692414,,,-1.7835032182720998,0.19283918433205002,0.02807656,0.021449598,26.877195,0.12959044,gaia,,,55.109613155665016,-5.389734050097388,-11.666622378019877,26.252596911377232,-2.72743488090031,-5.0968068428112385,0.917055,-2.060106,1.0130200616777385,-2.058020109958398,0.91894,0.90258,0.93385,-2.05879,-2.07106,-2.04799,0.000,integrated,0.03055,disc scale height 0.20 kpc,0.00489,A,good,,0,
GJ 3649,StKM 1-928,3972130276695660288,,dM1.5,-1,16.68970741003062,168.162282969583,18.934872105072316,59.91716783476944,0.025688209,,,-20.813382444692632,6.629131399678457,0.02987279,0.019564148,31.141138,0.1674764,gaia,,,-4.601027277752605,-5.029550344939426,15.234188680383582,-10.229912769852039,-9.46618005459257,27.901567565640132,0.921602,-0.522214,0.9247846661295425,-0.5224266793036162,0.92171,0.91691,0.92642,-0.52196,-0.52471,-0.51938,0.000,integrated,0.00097,disc scale height 0.20 kpc,0.00153,A,good,,0,
TYC 6760-1510-1,,6224087389269263488,,,-1,31.812296063596015,225.0397172818248,-29.09102153998009,31.43438618831217,0.14998414,,,-3.234749105087727,-0.5529266650261873,0.17473662,0.15733606,18.03455,0.44522634,gaia,,,25.742463737325316,-12.509537064547674,13.887376426131954,14.320026555819599,-7.468642412459863,8.040281845631862,0.922420,-1.722276,0.8726438731303241,-1.7234923925660974,0.92639,0.87903,0.97613,-1.72060,-1.75893,-1.68658,0.000,integrated,0.01058,disc scale height 0.20 kpc,0.00301,B,good,high_ruwe,0,
Ross 248,Ross  248,1926461164913660160,,M5.0V,-1,3.1597454817684754,355.4800152581559,44.170375700747755,316.48118678226916,0.044448785,,,112.52746493350043,-1591.6497618145506,0.036434025,0.026793785,-77.289825,0.18532437,gaia,,,-1.0332366590515016,2.8404388833431207,-0.9210431401084712,32.30729978684724,-74.16974025972254,0.17423139864469056,0.933472,0.036485,0.9334754598104862,0.03648506954106354,0.93359,0.93148,0.93528,0.03649,0.03642,0.03655,0.000,integrated,0.00000,disc scale height 0.20 kpc,0.00028,A,good,,0,Ross 248
Gaia DR3 2020810807491120896,,2020810807491120896,,,-1,122.87458755679476,295.6434479968809,24.806203128397325,8.138379301072183,0.82149196,,,-0.5091987847513926,-0.6650287076146372,0.48538482,0.7716378,77.03404,5.0866976,gaia,,,60.23369917748163,107.08729731956328,1.5415912040892923,38.183473951121194,66.89872605942503,1.0315584836685543,0.701724,-1.559083,0.7781842959014726,-1.559583231496779,0.93459,0.50205,1.60280,-1.56732,-1.76814,-1.41297,0.000,integrated,0.01013,halo scale radius -20%,0.00808,C,good,"high_ruwe,weak_parallax",0,
HIP 94512,,4306481867124380672,,,-1,102.50339655351324,288.5418433074325,7.764088686697535,9.755774282834977,0.025668267,,,-0.5230774799708117,0.14458591438781293,0.024455445,0.022384018,-33.20782,0.18897563,gaia,,,75.63246204829983,69.1355969084224,-2.635570077879063,-24.460052289284423,-22.434331314339527,1.111516265633183,0.943551,3.018763,0.813949962371441,3.0179850420785437,0.94759,0.90546,0.98152,3.02073,3.00130,3.04220,0.000,integrated,0.01916,halo scale radius -20%,0.01040,A,good,,0,
Proxima Centauri,NAME Proxima Centauri,5853498713190525696,,M5.5Ve,-1,1.3019705311704335,217.39232147200883,-62.67607511676666,768.0665391873573,0.049872905,,,-3781.741008265163,769.4650146478623,0.031386077,0.050524533,-21.942726,0.21612652,gaia,,,0.9027002198253273,-0.9372092654532995,-0.04357028703156927,-29.265792088912566,1.6544850936369457,13.769634195385784,0.957574,0.026634,0.957573955689751,0.02663388770023712,0.95751,0.95390,0.96110,0.02663,0.02662,0.02665,0.000,integrated,0.00000,halo scale radius -20%,0.00009,A,good,,0,Proxima Centauri
Gaia DR3 899893234465049216,Gaia DR3 899893234465049216,899893234465049216,,,-1,47.759929099082164,110.23268055691338,38.15199999039882,20.938054533653354,0.042358916,,,2.6069333955335554,2.7609506774113166,0.03750577,0.028245926,-41.11333,6.2311077,gaia,,,-44.3418836200105,-0.05471969183158467,17.74275035991111,38.45094404020561,0.4586045699408795,-14.572562887447939,0.957877,1.135457,0.9984769204815147,1.1353708500618458,0.96203,0.83658,1.11610,1.13820,0.99042,1.33023,0.000,integrated,0.01165,disc scale height 0.20 kpc,0.00446,C,low_snr,,0,
Alpha Centauri A,* alf Cen A,,71683,G2V,1104,1.3318948868555294,219.9204081301028,-60.83514521897498,750.81,0.38,754.81,"Akeson et al. 2021, mm astrometry of alpha Cen AB",-3679.25,473.67,3.89,3.24,-22.3,0.9,simbad_system,-15.252,* alf Cen,0.9538390738022907,-0.9294525074985368,-0.015907458143087277,-29.844777565297523,1.1154832763353342,12.406272336019498,0.964608,0.027768,0.9646087677466048,0.02776792448581973,0.96409,0.94758,0.98253,0.02776,0.02769,0.02781,0.000,integrated,0.00000,halo scale radius -20%,0.00009,B,literature_system,,0,Alpha Centauri A
Alpha Centauri B,* alf Cen B,,71681,K1V,1104,1.3318948868555294,219.91412459936643,-60.83948046402479,750.81,0.38,796.92,"Akeson et al. 2021, mm astrometry of alpha Cen AB",-3614.39,802.98,20.48,19.52,-22.3,0.9,simbad_system,-22.586,* alf Cen,0.9537646322303969,-0.9295278102427248,-0.015970783439902044,-28.981350994497294,1.9730770784577853,14.140720694284882,0.963729,0.027824,0.963729179036571,0.027823763090493073,0.96434,0.94303,0.98083,0.02781,0.02765,0.02796,0.000,integrated,0.00000,halo scale radius -20%,0.00009,B,literature_system,,0,Alpha Centauri B
Gaia DR3 4041250662947214464,,4041250662947214464,,,-1,125.8762140317601,265.2394615979635,-35.47978371613197,7.944312654237343,0.5723444,,,1.854280012263671,0.9642433252979293,0.7290099,0.3807194,-162.33583,6.7073655,gaia,,,125.03762118346322,-13.338942165232446,-5.699751719400888,-161.16913556823883,18.272539615009098,6.715733457113351,0.967552,0.758280,0.9670052780916584,0.758141435749512,0.96482,0.67035,1.32717,0.76357,0.70682,0.83003,0.000,integrated,0.00094,disc scale height 0.20 kpc,0.01207,B,good,high_ruwe,0,
2MASS J19365729+3627577,,2048495990544659968,,,-1,205.91066426094585,294.2387241226788,36.466030345189594,4.856475032943039,0.024367515,,,0.1383857315770638,0.31034695899789216,0.025208656,0.028356625,-52.53939,1.2971629,gaia,,,68.94285593683183,192.17644988257825,26.72632376863871,-17.903609162121015,-48.92639886671921,-6.794541193855913,0.956437,3.817533,1.2999067906541923,3.8319786707173913,0.96545,0.87622,1.07994,3.81975,3.72955,3.91842,0.000,integrated,0.15201,disc scale height 0.20 kpc,0.01929,B,good,high_ruwe,0,
Van Maanen's Star,Wolf   28,2552928187080872832,,DZ7.5,-1,4.314436111908938,12.296740250462333,5.376556608426358,231.7799995322092,0.018272836,,,1231.3994653791733,-2711.8825044849837,0.022946512,0.019384578,263.0,4.9,simbad,,,-1.2249468145834763,1.9687706489980226,-3.638379638909279,-70.39683643101378,67.18404128198435,-251.81384002213218,0.973519,-0.015224,0.9735185553520866,-0.015223701832918374,0.97495,0.96011,0.98983,-0.01525,-0.01547,-0.01502,0.000,integrated,0.00000,disc scale height 0.20 kpc,0.00041,B,literature,,1,Van Maanen's Star
HD 49995,,2933503521200215424,,,-1,134.499806502513,102.58670678286697,-18.62516240870201,7.434954934164281,0.01629951,,,0.24823147022880124,-0.020358622917318266,0.013222099,0.015784556,32.65943,0.7250242,gaia,,,-86.34146446340635,-101.1446655113492,-20.127247753358123,-20.917517433647227,-24.628011948640342,-4.752060378038286,0.974881,-4.023364,0.6539786907890078,-4.0267008760102705,0.98071,0.90833,1.04596,-4.03133,-4.11330,-3.94556,0.000,integrated,0.08472,halo scale radius -20%,0.01736,A,good,,0,
Gaia DR3 4173510435553739392,,4173510435553739392,,,-1,49.05359373188543,273.3553794820141,-4.825942129519124,20.385866231651605,0.03431013,,,-1.5237061225395203,2.0626798687629866,0.031776287,0.027548661,-27.98598,9.254803,gaia,,,44.45986061770307,20.03677842877078,5.301260422166634,-25.52384047418541,-11.22079295195397,-2.4895892624514238,0.997646,1.714106,1.0449987393147107,1.713088302081027,0.99001,0.75175,1.41660,1.70703,1.26850,2.49098,0.016,integrated,0.01063,disc scale height 0.20 kpc,0.00475,C,low_snr,,0,
Gaia DR3 3218956015577464064,,3218956015577464064,,,-1,189.3487604253687,85.71688031985468,-0.9519937369158415,5.281259817880599,0.026423447,,,0.5864973584359439,0.23380490635515558,0.023039764,0.021239229,58.379055,4.492724,gaia,,,-164.15336467923632,-79.34460813864519,-51.09852344671196,-50.7210474230238,-24.584687242648407,-15.211960671260654,0.997885,-3.173442,1.8380672877090671,-3.1711081771486236,0.99089,0.91378,1.06551,-3.14817,-3.44489,-2.91593,0.000,integrated,0.22786,disc scale height 0.20 kpc,0.01347,A,good,,0,
Gaia DR3 3142271161216457472,,3142271161216457472,,,-1,53.27228856649839,113.76691282586812,7.584676788165547,18.77148564307926,0.050480917,,,-8.501826678850612,-0.5183671834312648,0.060274623,0.044834703,114.40402,6.079249,gaia,,,-44.44555631038537,-26.760800325564443,12.0991247331329,-96.26256144270825,-56.991129177304074,24.050718510610746,0.995701,-0.455156,1.0014381028973673,-0.45514853367217506,0.99797,0.94934,1.05182,-0.45658,-0.48143,-0.43428,0.000,integrated,0.00148,disc scale height 0.20 kpc,0.00527,C,low_snr,,0,
2MASS J00425410+5519473,,418338821185634048,,,-1,77.00009436559266,10.72542940722463,55.329821190695284,12.986997071095127,0.04317361,,,0.34725148630665087,-0.874112797966536,0.030607792,0.037798475,-24.014761,2.579924,gaia,,,-40.12184970545363,64.94350080679524,-10.079355707630807,12.436719000909674,-20.351515152234924,2.823201472439287,1.024413,3.130509,1.1006993690927704,3.134518328433381,1.01119,0.91624,1.14305,3.07271,2.80009,3.51454,0.000,integrated,0.05387,disc scale height 0.20 kpc,0.00766,B,good,"high_ruwe,non_single",0,
Gaia DR3 5614610776700908672,,5614610776700908672,,,-1,65.18763280295494,116.12903991705649,-24.802887724642595,15.340333081625113,0.48673314,,,-4.108517154337329,1.8328496524816247,0.27258736,0.42627332,88.680916,4.1516204,gaia,,,-31.74214709997275,-56.936089739876834,-0.3811208066620137,-44.162104346042604,-76.90359659369187,-1.3352707452332702,1.014841,-0.718532,1.0217991892996492,-0.7185796271821984,1.01165,0.89709,1.13953,-0.71340,-0.75544,-0.67433,0.000,integrated,0.00093,halo scale radius -20%,0.00656,C,suspect_wd,high_ruwe,1,
Gaia DR3 919747768763091712,,919747768763091712,,,-1,86.41258013232057,119.55530600506529,39.228143150011064,11.572389095068505,0.7550134,,,-0.0560354531459909,-1.287562588571524,0.69755936,0.57249254,-52.245712,9.090004,gaia,,,-75.48741604058051,-1.3949531517698779,42.03377368670815,45.58256706803385,0.3326729863349946,-25.534526475704237,0.943347,1.616313,0.873135832014389,1.617069018726946,1.02255,0.64659,1.57627,1.62421,1.35502,1.97854,0.000,integrated,0.02621,disc scale height 0.20 kpc,0.00846,B,good,high_ruwe,0,
Gliese 445,G 254-29,1129149723913123456,,M4.0V,-1,5.254166557993327,176.9394079814786,78.69329745305299,190.32514271529305,0.019362431,,,748.4182886031707,480.80430000482306,0.023584152,0.025972635,-111.504585,0.15323243,gaia,,,-2.484402305894518,3.3158559688901277,3.230961249408163,67.80558528316521,-54.7541913493344,-72.9969438586306,1.023996,0.044324,1.0239978989913476,0.04432414712289436,1.02406,1.02256,1.02546,0.04433,0.04427,0.04439,0.000,integrated,0.00000,halo scale radius -20%,0.00053,A,good,,0,Gliese 445
HIP 117795,MCC 869,2011565220332867584,,K8,-1,26.725329351449663,358.3334156014594,59.945269551708336,37.41768667654444,0.013406688,,,81.43796084412801,34.49005548660781,0.011334368,0.01202923,-285.87,0.41,simbad,,,-11.586270995130436,24.063124766697094,-0.9836563593170834,113.96191871845483,-262.1149689499083,12.474912732543856,1.046740,0.091271,1.0466859410354268,0.0912713349562806,1.04679,1.04506,1.04834,0.09127,0.09114,0.09140,0.000,integrated,0.00001,halo scale radius -20%,0.00279,B,literature,,0,
UPM J1358+2752,UPM J1358+2752,1451197916638959872,,M2,-1,19.36578146408528,209.71769182511895,27.87062339863821,51.63747209760398,0.24441451,,,26.20385857031978,0.1411247787753402,0.257965,0.19413392,-43.40146,0.46679217,gaia,,,3.848189148572167,3.1911881698586173,18.709389355510105,-6.873441404908085,-5.623513247627792,-42.55121227519861,1.073127,0.434807,1.071747819999878,0.4349557515400126,1.07388,1.05538,1.09408,0.43463,0.42972,0.43984,0.000,integrated,0.00044,disc scale height 0.20 kpc,0.00207,B,good,high_ruwe,0,
2MASS J22490647+6944512,,2225747783319584640,,,-1,162.76444755178528,342.2770713750068,69.74756761348631,6.1438478429500964,0.7566981,,,0.041059874431425,0.6306690788207101,0.81445533,0.84141046,-134.21841,5.773659,gaia,,,-61.84694362695035,148.21282829089898,26.460885866788015,50.794163536787806,-122.37841250729524,-21.4078602464949,0.570343,1.185359,0.5913513578647396,1.18573681519296,1.07547,0.45152,1.76590,1.18162,1.05753,1.33940,0.000,integrated,0.01653,disc scale height 0.20 kpc,0.00906,C,good,"high_ruwe,weak_parallax",0,
2MASS J04253069-6355483,SIPS J0425-6355,4675599087458814464,,,-1,22.757863848123097,66.37772890492693,-63.92905779088637,43.94085519948626,0.033291407,,,-18.348106418268017,215.01373227323705,0.041889127,0.045022044,491.4046,1.1973,simbad,,,1.6668961953442347,-17.366005023428944,-14.613818581393975,14.521466332721323,-370.4821213203556,-323.3459343909493,1.076978,-0.045182,1.0769613481823035,-0.04518197316357688,1.07702,1.07400,1.07959,-0.04518,-0.04528,-0.04506,0.000,integrated,0.00001,disc scale height 0.20 kpc,0.00244,C,extreme,,0,
Gaia DR3 4283020659808473472,,4283020659808473472,,,-1,74.10275893086234,278.13228977028,3.051174002566387,13.494774208514924,0.061202258,,,-16.672977953319045,10.419781202747583,0.055173658,0.053748574,-474.39426,7.658572,gaia,,,61.49958382755689,40.70388201814959,7.2259296187659094,-394.60429035585577,-260.4453108790463,-39.41204278694846,1.078307,0.152704,1.0787311682457246,0.1527036745395298,1.07961,1.05959,1.09879,0.15294,0.15030,0.15527,0.000,integrated,0.00012,disc scale height 0.20 kpc,0.00794,C,extreme,"high_ruwe,non_single",0,
Gaia DR3 6899603831309106560,,6899603831309106560,,,-1,133.95223857959277,308.82709156134223,-13.95090897988789,7.465347429828971,0.026512204,,,0.5436628846261071,-0.745777940391386,0.028339509,0.02292305,-52.441536,4.744795,gaia,,,99.61089735515728,61.2005386813245,-65.38627848180508,-39.0522978379472,-24.34130137425777,25.157051176757275,1.104275,2.492023,1.4968420783708676,2.4972781505561277,1.09675,1.01654,1.20282,2.47412,2.26269,2.73544,0.000,integrated,0.09944,disc scale height 0.40 kpc,0.01334,A,good,,0,
HD 348397,,4523718014398005120,,,-1,280.455166510647,274.9099658869152,18.622397107319028,3.5656322985300988,0.017262578,,,-0.31209497072993464,0.19238987423695939,0.013148471,0.016200606,-67.244125,4.0926666,gaia,,,186.70347886821634,195.92696371900175,73.54954988899128,-44.89975357978259,-47.024045069280824,-17.168612313234846,1.098380,4.067365,2.0328713420281144,4.077865127550742,1.09866,0.94533,1.35565,4.07782,3.83697,4.35230,0.000,integrated,0.29294,disc scale height 0.20 kpc,0.05350,B,good,non_single,0,
Gaia DR2 5568708605762682368,,5568708605762682368,,,-1,127.5226425624703,96.31020295198445,-44.66307049765211,7.84174464946587,0.017037379,,,0.4449212505060852,1.021327488126419,0.022397548,0.020082485,64.013725,3.1326542,gaia,,,-34.82331412535793,-111.98748994674818,-50.08156601853804,-18.026717906454184,-56.22177234926894,-24.745914409919585,1.105101,-1.944196,1.3415168753584825,-1.9476580820843057,1.10028,1.06003,1.14921,-1.94171,-2.03127,-1.85255,0.000,integrated,0.05499,disc scale height 0.20 kpc,0.01256,A,good,,0,
Gaia DR3 3215420020542132608,,3215420020542132608,,,-1,202.7797957078979,77.82984171609807,-0.7993461395696928,4.931457774227613,0.03331491,,,0.2761528159026666,0.6309373475951111,0.03008226,0.020719154,48.449184,8.414791,gaia,,,-174.0949424320408,-69.15910939125483,-77.63771090861488,-41.93103306130101,-16.226754305332722,-18.06218852065657,1.115037,-4.088657,2.7707014314296647,-4.09169925226391,1.11817,0.96801,1.49045,-4.09787,-4.86513,-3.50330,0.133,integrated,0.37311,disc scale height 0.20 kpc,0.02291,C,low_snr,,0,
2MASS J09440988-3745310,,5433129540632978688,,,-1,86.09282525011635,146.04118268156301,-37.75863509124094,11.615369772043211,0.01078515,,,0.4104143742789757,-0.10062058416023098,0.008440744,0.010337582,19.652912,0.3051737,gaia,,,-4.604004394910916,-84.18723666875809,17.415133796707593,-0.8976697700237929,-19.21004077058108,4.05403684865705,1.124783,-4.256040,0.755456124129908,-4.283050421994135,1.12180,1.09695,1.15411,-4.24680,-4.32249,-4.19241,0.000,integrated,0.15030,disc scale height 0.20 kpc,0.01137,A,good,,0,
Gaia DR3 4312544849139966464,,4312544849139966464,,,-1,52.43666386985222,286.4877172247391,10.958330816198693,19.070625897978555,0.020272521,,,0.9530531564338549,-8.405822973779308,0.020477528,0.019178575,-97.68652,4.53258,gaia,,,37.49144774669157,36.62357664948958,1.6458119746561823,-68.59662278058853,-69.45252185016544,-4.23423690256013,1.132652,0.524622,1.1285224368050795,0.5246211431827925,1.13319,1.07771,1.19320,0.52415,0.49948,0.55330,0.000,integrated,0.00048,halo scale radius -20%,0.00593,A,good,,0,
GJ 3618,L  143-23,5254061535106490112,,M5.5V,-1,4.831623359689761,161.08527551332452,-61.20263830459439,206.96977507456424,0.04479964,,,-346.2076160477319,1611.0999600775322,0.05000522,0.051150113,155.60522,1.271842,gaia,,,1.5104434328120366,-4.5863213439293595,-0.1697099183688369,25.87406391042206,-156.27209891361704,23.390246240800824,1.138923,-0.028674,1.138923468513176,-0.028673946227029658,1.13965,1.13133,1.14731,-0.02869,-0.02887,-0.02849,0.000,integrated,0.00000,disc scale height 0.20 kpc,0.00053,A,good,,0,
Gaia DR3 4054096149833655936,,4054096149833655936,,,-1,73.63958571394247,265.3801780146828,-33.12265242277449,13.579652714024789,0.5549617,,,-2.353953940232499,-3.9875796085083746,0.45625523,0.30758533,-104.46671,34.43239,gaia,,,73.43446209426358,-5.167336523760822,-1.8619866534035547,-104.29009362719562,5.718522289833897,2.604094355893156,1.137992,0.689196,1.1393200729698634,0.6890901274259528,1.13990,0.85468,1.67693,0.68170,0.51758,0.97456,0.004,integrated,0.00018,halo scale radius -20%,0.00833,C,low_snr,high_ruwe,0,
